"com_code","com_annee","com_type","popref_annee","popref_mun","popref_a_part","popref_tot","popref_date_maj"
"65100","2024","COM","2022","5394","120","5514","2024-12-30"
"65101","2024","COM","2022","753","11","764","2024-12-30"
"65102","2024","COM","2022","22","1","23","2024-12-30"
"65103","2024","COM","2022","121","0","121","2024-12-30"
"65104","2024","COM","2022","300","9","309","2024-12-30"
"65105","2024","COM","2022","196","1","197","2024-12-30"
"65106","2024","COM","2022","190","3","193","2024-12-30"
"65107","2024","COM","2022","118","2","120","2024-12-30"
"65108","2024","COM","2022","889","18","907","2024-12-30"
"65109","2024","COM","2022","30","0","30","2024-12-30"
"65110","2024","COM","2022","97","0","97","2024-12-30"
"65111","2024","COM","2022","59","0","59","2024-12-30"
"65112","2024","COM","2022","153","5","158","2024-12-30"
"65113","2024","COM","2022","278","4","282","2024-12-30"
"65114","2024","COM","2022","81","2","83","2024-12-30"
"65115","2024","COM","2022","304","6","310","2024-12-30"
"65116","2024","COM","2022","304","9","313","2024-12-30"
"65117","2024","COM","2022","45","1","46","2024-12-30"
"65118","2024","COM","2022","30","0","30","2024-12-30"
"65119","2024","COM","2022","346","11","357","2024-12-30"
"65120","2024","COM","2022","332","14","346","2024-12-30"
"65121","2024","COM","2022","377","11","388","2024-12-30"
"65123","2024","COM","2022","1264","26","1290","2024-12-30"
"65124","2024","COM","2022","51","3","54","2024-12-30"
"65125","2024","COM","2022","314","7","321","2024-12-30"
"65126","2024","COM","2022","144","4","148","2024-12-30"
"65127","2024","COM","2022","1286","26","1312","2024-12-30"
"65128","2024","COM","2022","137","4","141","2024-12-30"
"65129","2024","COM","2022","765","13","778","2024-12-30"
"65130","2024","COM","2022","648","3","651","2024-12-30"
"65131","2024","COM","2022","243","5","248","2024-12-30"
"65132","2024","COM","2022","45","2","47","2024-12-30"
"65133","2024","COM","2022","225","4","229","2024-12-30"
"65134","2024","COM","2022","17","1","18","2024-12-30"
"65135","2024","COM","2022","76","1","77","2024-12-30"
"65136","2024","COM","2022","30","0","30","2024-12-30"
"65137","2024","COM","2022","98","1","99","2024-12-30"
"65138","2024","COM","2022","859","19","878","2024-12-30"
"65139","2024","COM","2022","58","1","59","2024-12-30"
"65140","2024","COM","2022","33","1","34","2024-12-30"
"65141","2024","COM","2022","65","3","68","2024-12-30"
"65142","2024","COM","2022","215","3","218","2024-12-30"
"65143","2024","COM","2022","107","2","109","2024-12-30"
"65144","2024","COM","2022","86","1","87","2024-12-30"
"65145","2024","COM","2022","49","1","50","2024-12-30"
"65146","2024","COM","2022","302","6","308","2024-12-30"
"65147","2024","COM","2022","606","11","617","2024-12-30"
"65148","2024","COM","2022","136","0","136","2024-12-30"
"65149","2024","COM","2022","162","3","165","2024-12-30"
"65150","2024","COM","2022","502","17","519","2024-12-30"
"65151","2024","COM","2022","152","4","156","2024-12-30"
"65153","2024","COM","2022","110","4","114","2024-12-30"
"65154","2024","COM","2022","46","1","47","2024-12-30"
"65155","2024","COM","2022","50","2","52","2024-12-30"
"65156","2024","COM","2022","219","6","225","2024-12-30"
"65157","2024","COM","2022","25","0","25","2024-12-30"
"65158","2024","COM","2022","79","0","79","2024-12-30"
"65159","2024","COM","2022","351","11","362","2024-12-30"
"65160","2024","COM","2022","117","3","120","2024-12-30"
"65161","2024","COM","2022","281","3","284","2024-12-30"
"65162","2024","COM","2022","34","0","34","2024-12-30"
"65163","2024","COM","2022","44","0","44","2024-12-30"
"65164","2024","COM","2022","94","0","94","2024-12-30"
"65165","2024","COM","2022","166","0","166","2024-12-30"
"65166","2024","COM","2022","42","1","43","2024-12-30"
"65167","2024","COM","2022","25","0","25","2024-12-30"
"65168","2024","COM","2022","417","12","429","2024-12-30"
"65169","2024","COM","2022","94","3","97","2024-12-30"
"65170","2024","COM","2022","74","3","77","2024-12-30"
"65171","2024","COM","2022","34","0","34","2024-12-30"
"65172","2024","COM","2022","45","1","46","2024-12-30"
"65173","2024","COM","2022","186","6","192","2024-12-30"
"65174","2024","COM","2022","103","4","107","2024-12-30"
"65175","2024","COM","2022","38","2","40","2024-12-30"
"65176","2024","COM","2022","87","0","87","2024-12-30"
"65177","2024","COM","2022","168","3","171","2024-12-30"
"65178","2024","COM","2022","47","0","47","2024-12-30"
"65179","2024","COM","2022","31","1","32","2024-12-30"
"65180","2024","COM","2022","16","0","16","2024-12-30"
"65181","2024","COM","2022","173","3","176","2024-12-30"
"65182","2024","COM","2022","126","6","132","2024-12-30"
"65183","2024","COM","2022","698","9","707","2024-12-30"
"65184","2024","COM","2022","176","3","179","2024-12-30"
"65185","2024","COM","2022","440","12","452","2024-12-30"
"65186","2024","COM","2022","38","0","38","2024-12-30"
"65187","2024","COM","2022","94","4","98","2024-12-30"
"65189","2024","COM","2022","267","13","280","2024-12-30"
"65190","2024","COM","2022","70","2","72","2024-12-30"
"65191","2024","COM","2022","129","4","133","2024-12-30"
"65192","2024","COM","2022","341","8","349","2024-12-30"
"65193","2024","COM","2022","91","4","95","2024-12-30"
"65194","2024","COM","2022","93","2","95","2024-12-30"
"65195","2024","COM","2022","132","1","133","2024-12-30"
"65196","2024","COM","2022","87","2","89","2024-12-30"
"65197","2024","COM","2022","158","5","163","2024-12-30"
"65198","2024","COM","2022","1194","28","1222","2024-12-30"
"65199","2024","COM","2022","33","0","33","2024-12-30"
"65200","2024","COM","2022","101","1","102","2024-12-30"
"65201","2024","COM","2022","184","4","188","2024-12-30"
"65202","2024","COM","2022","328","13","341","2024-12-30"
"65203","2024","COM","2022","23","0","23","2024-12-30"
"65204","2024","COM","2022","29","0","29","2024-12-30"
"65205","2024","COM","2022","55","0","55","2024-12-30"
"65206","2024","COM","2022","239","6","245","2024-12-30"
"65207","2024","COM","2022","60","0","60","2024-12-30"
"65208","2024","COM","2022","23","0","23","2024-12-30"
"65209","2024","COM","2022","82","4","86","2024-12-30"
"65210","2024","COM","2022","37","0","37","2024-12-30"
"65211","2024","COM","2022","149","4","153","2024-12-30"
"65212","2024","COM","2022","313","7","320","2024-12-30"
"65213","2024","COM","2022","116","1","117","2024-12-30"
"65214","2024","COM","2022","46","1","47","2024-12-30"
"65215","2024","COM","2022","42","2","44","2024-12-30"
"65216","2024","COM","2022","96","0","96","2024-12-30"
"65217","2024","COM","2022","60","2","62","2024-12-30"
"65218","2024","COM","2022","589","12","601","2024-12-30"
"65219","2024","COM","2022","101","2","103","2024-12-30"
"65220","2024","COM","2022","233","2","235","2024-12-30"
"65221","2024","COM","2022","265","6","271","2024-12-30"
"65222","2024","COM","2022","137","8","145","2024-12-30"
"65223","2024","COM","2022","1201","25","1226","2024-12-30"
"65224","2024","COM","2022","284","8","292","2024-12-30"
"65225","2024","COM","2022","109","1","110","2024-12-30"
"65226","2024","COM","2022","2921","141","3062","2024-12-30"
"65228","2024","COM","2022","121","0","121","2024-12-30"
"65229","2024","COM","2022","53","0","53","2024-12-30"
"65230","2024","COM","2022","257","6","263","2024-12-30"
"65231","2024","COM","2022","210","13","223","2024-12-30"
"65232","2024","COM","2022","67","2","69","2024-12-30"
"65233","2024","COM","2022","303","10","313","2024-12-30"
"65234","2024","COM","2022","104","1","105","2024-12-30"
"65235","2024","COM","2022","4019","97","4116","2024-12-30"
"65236","2024","COM","2022","457","11","468","2024-12-30"
"65237","2024","COM","2022","167","4","171","2024-12-30"
"65238","2024","COM","2022","231","6","237","2024-12-30"
"65239","2024","COM","2022","148","6","154","2024-12-30"
"65240","2024","COM","2022","386","7","393","2024-12-30"
"65241","2024","COM","2022","84","3","87","2024-12-30"
"65242","2024","COM","2022","247","6","253","2024-12-30"
"65243","2024","COM","2022","439","18","457","2024-12-30"
"65244","2024","COM","2022","530","8","538","2024-12-30"
"65245","2024","COM","2022","255","4","259","2024-12-30"
"65247","2024","COM","2022","99","1","100","2024-12-30"
"65248","2024","COM","2022","262","15","277","2024-12-30"
"65249","2024","COM","2022","100","3","103","2024-12-30"
"65250","2024","COM","2022","118","2","120","2024-12-30"
"65251","2024","COM","2022","1858","64","1922","2024-12-30"
"65252","2024","COM","2022","867","21","888","2024-12-30"
"65253","2024","COM","2022","54","0","54","2024-12-30"
"65254","2024","COM","2022","150","3","153","2024-12-30"
"65255","2024","COM","2022","30","0","30","2024-12-30"
"65256","2024","COM","2022","144","4","148","2024-12-30"
"65257","2024","COM","2022","604","10","614","2024-12-30"
"65258","2024","COM","2022","5810","178","5988","2024-12-30"
"65259","2024","COM","2022","181","10","191","2024-12-30"
"65260","2024","COM","2022","91","3","94","2024-12-30"
"65261","2024","COM","2022","46","1","47","2024-12-30"
"65262","2024","COM","2022","382","8","390","2024-12-30"
"65263","2024","COM","2022","98","1","99","2024-12-30"
"65264","2024","COM","2022","312","32","344","2024-12-30"
"65265","2024","COM","2022","343","21","364","2024-12-30"
"65266","2024","COM","2022","37","0","37","2024-12-30"
"65267","2024","COM","2022","508","11","519","2024-12-30"
"65268","2024","COM","2022","245","3","248","2024-12-30"
"65269","2024","COM","2022","162","3","165","2024-12-30"
"65270","2024","COM","2022","207","7","214","2024-12-30"
"65271","2024","COM","2022","358","7","365","2024-12-30"
"65272","2024","COM","2022","76","1","77","2024-12-30"
"65273","2024","COM","2022","199","0","199","2024-12-30"
"65274","2024","COM","2022","136","4","140","2024-12-30"
"65275","2024","COM","2022","74","1","75","2024-12-30"
"65276","2024","COM","2022","112","4","116","2024-12-30"
"65277","2024","COM","2022","90","2","92","2024-12-30"
"65278","2024","COM","2022","36","0","36","2024-12-30"
"65279","2024","COM","2022","210","6","216","2024-12-30"
"65280","2024","COM","2022","435","5","440","2024-12-30"
"65281","2024","COM","2022","256","7","263","2024-12-30"
"65282","2024","COM","2022","348","9","357","2024-12-30"
"65283","2024","COM","2022","49","4","53","2024-12-30"
"65284","2024","COM","2022","1106","26","1132","2024-12-30"
"65285","2024","COM","2022","198","3","201","2024-12-30"
"65286","2024","COM","2022","13266","286","13552","2024-12-30"
"65287","2024","COM","2022","653","3","656","2024-12-30"
"65288","2024","COM","2022","61","1","62","2024-12-30"
"65289","2024","COM","2022","105","1","106","2024-12-30"
"65290","2024","COM","2022","175","1","176","2024-12-30"
"65291","2024","COM","2022","163","6","169","2024-12-30"
"65292","2024","COM","2022","422","13","435","2024-12-30"
"65293","2024","COM","2022","97","2","99","2024-12-30"
"65294","2024","COM","2022","214","5","219","2024-12-30"
"65295","2024","COM","2022","914","12","926","2024-12-30"
"65296","2024","COM","2022","424","12","436","2024-12-30"
"65297","2024","COM","2022","40","0","40","2024-12-30"
"65298","2024","COM","2022","86","0","86","2024-12-30"
"65299","2024","COM","2022","230","6","236","2024-12-30"
"65300","2024","COM","2022","65","2","67","2024-12-30"
"65301","2024","COM","2022","267","4","271","2024-12-30"
"65303","2024","COM","2022","368","16","384","2024-12-30"
"65304","2024","COM","2022","2232","25","2257","2024-12-30"
"65305","2024","COM","2022","103","0","103","2024-12-30"
"65306","2024","COM","2022","240","7","247","2024-12-30"
"65307","2024","COM","2022","346","4","350","2024-12-30"
"65308","2024","COM","2022","110","2","112","2024-12-30"
"65309","2024","COM","2022","14","0","14","2024-12-30"
"65310","2024","COM","2022","232","5","237","2024-12-30"
"65311","2024","COM","2022","98","3","101","2024-12-30"
"65313","2024","COM","2022","731","22","753","2024-12-30"
"65314","2024","COM","2022","203","8","211","2024-12-30"
"65315","2024","COM","2022","408","205","613","2024-12-30"
"65316","2024","COM","2022","109","1","110","2024-12-30"
"65317","2024","COM","2022","35","0","35","2024-12-30"
"65318","2024","COM","2022","238","1","239","2024-12-30"
"65319","2024","COM","2022","128","3","131","2024-12-30"
"65320","2024","COM","2022","813","16","829","2024-12-30"
"65321","2024","COM","2022","136","3","139","2024-12-30"
"65322","2024","COM","2022","248","8","256","2024-12-30"
"65323","2024","COM","2022","73","0","73","2024-12-30"
"65324","2024","COM","2022","212","5","217","2024-12-30"
"65325","2024","COM","2022","44","1","45","2024-12-30"
"65326","2024","COM","2022","77","3","80","2024-12-30"
"65327","2024","COM","2022","203","4","207","2024-12-30"
"65328","2024","COM","2022","94","1","95","2024-12-30"
"65329","2024","COM","2022","210","6","216","2024-12-30"
"65330","2024","COM","2022","230","2","232","2024-12-30"
"65331","2024","COM","2022","3291","85","3376","2024-12-30"
"65332","2024","COM","2022","183","2","185","2024-12-30"
"65333","2024","COM","2022","112","3","115","2024-12-30"
"65334","2024","COM","2022","222","18","240","2024-12-30"
"65335","2024","COM","2022","515","16","531","2024-12-30"
"65336","2024","COM","2022","29","0","29","2024-12-30"
"65337","2024","COM","2022","110","3","113","2024-12-30"
"65338","2024","COM","2022","251","3","254","2024-12-30"
"65339","2024","COM","2022","361","8","369","2024-12-30"
"65340","2024","COM","2022","1929","42","1971","2024-12-30"
"65341","2024","COM","2022","101","2","103","2024-12-30"
"65342","2024","COM","2022","91","2","93","2024-12-30"
"65343","2024","COM","2022","233","5","238","2024-12-30"
"65344","2024","COM","2022","2352","48","2400","2024-12-30"
"65345","2024","COM","2022","57","2","59","2024-12-30"
"65346","2024","COM","2022","151","6","157","2024-12-30"
"65347","2024","COM","2022","48","0","48","2024-12-30"
"65348","2024","COM","2022","43","1","44","2024-12-30"
"65349","2024","COM","2022","14","0","14","2024-12-30"
"65350","2024","COM","2022","1215","16","1231","2024-12-30"
"65351","2024","COM","2022","35","0","35","2024-12-30"
"65352","2024","COM","2022","206","6","212","2024-12-30"
"65353","2024","COM","2022","243","11","254","2024-12-30"
"65354","2024","COM","2022","83","3","86","2024-12-30"
"65355","2024","COM","2022","76","0","76","2024-12-30"
"65356","2024","COM","2022","62","2","64","2024-12-30"
"65357","2024","COM","2022","170","4","174","2024-12-30"
"65358","2024","COM","2022","63","2","65","2024-12-30"
"65359","2024","COM","2022","21","0","21","2024-12-30"
"65360","2024","COM","2022","274","6","280","2024-12-30"
"65361","2024","COM","2022","104","0","104","2024-12-30"
"65362","2024","COM","2022","1101","20","1121","2024-12-30"
"65363","2024","COM","2022","445","9","454","2024-12-30"
"65364","2024","COM","2022","22","2","24","2024-12-30"
"65366","2024","COM","2022","830","28","858","2024-12-30"
"65367","2024","COM","2022","154","5","159","2024-12-30"
"65368","2024","COM","2022","40","2","42","2024-12-30"
"65369","2024","COM","2022","650","18","668","2024-12-30"
"65370","2024","COM","2022","1108","36","1144","2024-12-30"
"65371","2024","COM","2022","240","10","250","2024-12-30"
"65372","2024","COM","2022","670","10","680","2024-12-30"
"65373","2024","COM","2022","158","5","163","2024-12-30"
"65374","2024","COM","2022","231","0","231","2024-12-30"
"65375","2024","COM","2022","1464","30","1494","2024-12-30"
"65376","2024","COM","2022","203","2","205","2024-12-30"
"65377","2024","COM","2022","150","8","158","2024-12-30"
"65378","2024","COM","2022","65","1","66","2024-12-30"
"65379","2024","COM","2022","13","1","14","2024-12-30"
"65380","2024","COM","2022","148","2","150","2024-12-30"
"65381","2024","COM","2022","33","0","33","2024-12-30"
"65382","2024","COM","2022","84","3","87","2024-12-30"
"65383","2024","COM","2022","196","1","197","2024-12-30"
